;Latitude;Longitude;time;area;0
1;"44ø31'30.0""";"138ø37'30.0""";K;2;0
2;"54ø12'10.0""";"119ø24'0.0""";Tr;1;1
3;"62ø36'0.0""";"155ø36'0.0""";K;3;1
4;"61ø35'0.0""";"146ø2'0.0""";K;3;1
5;"68ø55'0.0""";"164ø24'0.0""";K;4;1
6;"50ø42'0.0""";"113ø42'0.0""";J;1;1
7;"47ø30'0.0""";"136ø27'0.0""";K;2;1
8;"48ø14'0.0""";"137ø28'0.0""";K;2;1
9;"50ø16'0.0""";"112ø59'0.0""";J;1;1
10;"51ø3'0.0""";"113ø33'0.0""";J;1;1
11;"50ø41'0.0""";"110ø44'0.0""";J;1;1
12;"61ø19'0.0""";"149ø14'0.0""";K;3;1
13;"46ø11'26.0""";"135ø51'32.0""";K;2;1
14;"52ø1'20.0""";"114ø21'20.0""";J;1;1
15;"69ø32'0.0""";"149ø32'0.0""";K;3;0
16;"52ø32'0.0""";"135ø12'0.0""";K;2;1
17;"54ø0'30.0""";"117ø48'20.0""";Tr;1;2
18;"69ø35'0.0""";"141ø34'0.0""";K;3;1
19;"65ø49'0.0""";"135ø20'0.0""";K;3;1
20;"52ø23'0.0""";"134ø38'0.0""";K;2;0
21;"63ø38'0.0""";"175ø38'0.0""";K;4;1
22;"61ø50'0.0""";"146ø39'0.0""";K;3;1
23;"50ø17'0.0""";"113ø25'0.0""";J;1;2
25;"52ø6'50.0""";"115ø58'50.0""";J;1;1
26;"65ø3'0.0""";"145ø40'0.0""";K;3;0
27;"61ø46'0.0""";"152ø35'0.0""";K;3;1
28;"44ø32'10.0""";"134ø14'35.0""";K;2;1
29;"62ø24'0.0""";"174ø25'0.0""";K;4;1
30;"66ø20'0.0""";"137ø50'0.0""";K;3;1
31;"51ø17'0.0""";"113ø36'0.0""";J;1;1
33;"60ø30'0.0""";"142ø4'0.0""";K;3;2
34;"52ø25'0.0""";"134ø13'0.0""";K;2;1
35;"51ø26'0.0""";"108ø44'0.0""";Tr-J;1;3
36;"51ø49'0.0""";"111ø25'0.0""";Tr-J;1;1
37;"49ø5'0.0""";"137ø35'0.0""";Pg;2;1
38;"45ø37'30.0""";"135ø8'57.0""";K;2;1
39;"51ø7'0.0""";"112ø52'0.0""";J;1;1
40;"44ø27'35.0""";"136ø3'0.0""";Pg;2;1
41;"54ø20'0.0""";"117ø57'40.0""";J;1;0
42;"61ø17'0.0""";"149ø23'0.0""";K;3;1
43;"67ø50'0.0""";"178ø50'0.0""WW";K;5;1
44;"52ø28'0.0""";"140ø19'0.0""";Pg;2;1
45;"50ø12'0.0""";"112ø39'0.0""";J;1;1
46;"50ø56'0.0""";"113ø18'0.0""";J;1;1
47;"47ø27'48.0""";"138ø23'24.0""";Pg;2;1
48;"60ø27'0.0""";"146ø53'0.0""";K;3;1
49;"52ø6'50.0""";"115ø58'0.0""";J;1;1
50;"61ø19'0.0""";"149ø15'0.0""";K;3;1
51;"51ø5'0.0""";"113ø33'0.0""";J;1;1
52;"49ø49'0.0""";"139ø9'0.0""";Pg;2;1
53;"67ø57'0.0""";"177ø19'0.0""";K;4;1
54;"62ø45'0.0""";"158ø49'0.0""";K;3;1
55;"53ø35'30.0""";"118ø31'50.0""";J;1;1
56;"50ø23'0.0""";"111ø37'0.0""";J;1;2
57;"52ø37'0.0""";"133ø30'0.0""";Pg;2;1
58;"52ø28'0.0""";"140ø16'0.0""";Pg;2;1
59;"51ø45'30.0""";"107ø35'0.0""";Tr;1;1
60;"52ø30'30.0""";"114ø2'0.0""";Tr;1;1
61;"52ø36'30.0""";"115ø19'30.0""";J;1;1
62;"67ø13'0.0""";"179ø20'0.0""";K;4;1
63;"69ø55'0.0""";"140ø42'0.0""";K;3;1
64;"46ø16'0.0""";"135ø27'40.0""";K;2;3
65;"53ø53'40.0""";"115ø39'0.0""";Tr-J;1;1
66;"47ø14'20.0""";"137ø53'20.0""";K;2;1
67;"65ø42'0.0""";"178ø4'0.0""WW";Pg;5;1
69;"61ø55'0.0""";"156ø21'0.0""";K;3;0
70;"49ø30'0.0""";"113ø6'0.0""";J;1;1
72;"66ø34'0.0""";"171ø55'0.0""";K;4;1
73;"52ø11'40.0""";"110ø13'30.0""";Tr-J;1;1
74;"43ø53'35.0""";"135ø6'11.0""";K;2;1
75;"52ø29'0.0""";"139ø59'0.0""";K;2;0
76;"51ø5'0.0""";"113ø12'0.0""";J;1;1
77;"50ø35'0.0""";"109ø31'0.0""";Tr;1;1
78;"61ø27'0.0""";"155ø51'0.0""";K;3;1
79;"60ø42'0.0""";"152ø32'0.0""";K;3;1
80;"61ø40'0.0""";"155ø19'0.0""";K;3;3
81;"60ø46'0.0""";"153ø20'0.0""";K;3;0
82;"46ø0'5.0""";"135ø18'17.0""";K;2;1
83;"53ø52'0.0""";"136ø34'0.0""";Pg;2;1
84;"52ø23'15.0""";"114ø15'40.0""";J;1;1
86;"47ø27'0.0""";"138ø4'30.0""";Pg;2;2
87;"53ø19'30.0""";"112ø36'0.0""";Tr;1;1
88;"52ø6'50.0""";"115ø58'30.0""";J;1;1
89;"61ø21'0.0""";"146ø16'0.0""";K;3;0
90;"45ø32'49.0""";"134ø45'0.0""";K;2;3
91;"62ø25'0.0""";"156ø10'0.0""";K;3;1
92;"67ø21'0.0""";"175ø40'0.0""";K;4;1
93;"60ø12'0.0""";"151ø5'0.0""";K;3;1
94;"63ø16'0.0""";"152ø10'0.0""";J;3;1
95;"52ø6'50.0""";"115ø58'30.0""";J;1;1
96;"48ø34'0.0""";"138ø52'0.0""";Pg;2;1
97;"62ø19'0.0""";"155ø30'0.0""";K;3;1
98;"68ø2'0.0""";"137ø9'0.0""";K;3;1
99;"62ø39'0.0""";"155ø41'0.0""";K;3;1
100;"61ø41'0.0""";"151ø26'0.0""";K;3;1
101;"48ø13'0.0""";"138ø41'0.0""";Pg;2;0
102;"63ø35'0.0""";"175ø24'0.0""";K;4;2
103;"53ø6'30.0""";"112ø52'40.0""";Tr;1;1
104;"52ø37'0.0""";"118ø29'0.0""";J;1;1
105;"43ø38'45.0""";"135ø12'47.0""";Pg;2;1
106;"52ø37'50.0""";"117ø36'30.0""";Tr;1;1
107;"69ø58'0.0""";"171ø32'0.0""";K;4;1
109;"61ø16'0.0""";"149ø11'0.0""";K;3;1
110;"46ø29'30.0""";"138ø13'56.0""";K;2;1
111;"66ø24'0.0""";"174ø53'0.0""WW";K;5;1
112;"65ø3'0.0""";"146ø4'0.0""";J;3;1
113;"50ø34'0.0""";"134ø13'0.0""";K;2;1
114;"62ø8'0.0""";"152ø8'0.0""";K;3;1
115;"69ø44'0.0""";"171ø50'0.0""";K;4;1
118;"60ø46'0.0""";"154ø21'0.0""";K;3;1
119;"69ø36'0.0""";"150ø29'0.0""";K;3;1
121;"61ø19'0.0""";"149ø19'0.0""";K;3;1
123;"52ø8'20.0""";"116ø2'30.0""";J;1;2
124;"52ø47'20.0""";"110ø14'10.0""";Tr-J;1;1
125;"61ø21'0.0""";"151ø46'0.0""";K;3;0
126;"52ø6'50.0""";"115ø59'20.0""";J;1;1
127;"49ø35'0.0""";"108ø53'0.0""";J;1;1
129;"61ø23'0.0""";"151ø47'0.0""";K;3;1
130;"61ø50'0.0""";"161ø9'0.0""";K;4;1
131;"62ø2'0.0""";"141ø2'0.0""";K;3;1
133;"61ø23'0.0""";"151ø50'0.0""";K;3;1
134;"67ø51'0.0""";"179ø17'0.0""WW";K;5;2
135;"51ø15'0.0""";"113ø35'0.0""";J;1;1
136;"52ø6'50.0""";"115ø59'20.0""";J;1;1
138;"51ø27'10.0""";"108ø44'20.0""";Tr-J;1;1
139;"52ø48'40.0""";"114ø28'50.0""";Tr-J;1;1
140;"52ø29'40.0""";"115ø29'50.0""";J;1;2
141;"52ø26'20.0""";"117ø12'55.0""";Tr;1;2
142;"52ø37'25.0""";"115ø23'20.0""";J;1;1
143;"49ø12'0.0""";"137ø29'0.0""";Tr;2;1
145;"52ø29'0.0""";"134ø13'0.0""";K;2;1
146;"50ø43'0.0""";"113ø45'0.0""";J;1;1
147;"52ø56'50.0""";"114ø5'0.0""";J;1;3
149;"45ø52'20.0""";"135ø22'35.0""";K;2;1
151;"50ø7'0.0""";"110ø7'0.0""";J;1;1
152;"47ø27'48.0""";"138ø23'24.0""";Pg;2;1
153;"51ø45'40.0""";"107ø32'0.0""";Tr;1;1
154;"53ø56'10.0""";"115ø43'0.0""";Tr-J;1;1
155;"50ø23'0.0""";"110ø44'0.0""";J;1;0
156;"67ø59'0.0""";"177ø32'0.0""";K;4;1
157;"48ø54'0.0""";"138ø59'0.0""";Pg;2;1
158;"69ø18'0.0""";"143ø5'0.0""";K;3;1
159;"62ø32'0.0""";"155ø49'0.0""";K;3;1
160;"45ø49'20.0""";"135ø20'40.0""";K;2;1
161;"47ø49'13.0""";"138ø8'10.0""";K;2;1
162;"45ø36'27.0""";"134ø51'30.0""";K;2;1
163;"49ø23'0.0""";"139ø33'0.0""";Pg;2;1
164;"64ø32'0.0""";"146ø32'0.0""";K;3;0
165;"48ø12'0.0""";"137ø19'0.0""";K;2;0
166;"45ø32'53.0""";"136ø56'35.0""";K;2;0
167;"62ø17'0.0""";"148ø47'0.0""";J;3;1
168;"52ø10'10.0""";"115ø0'50.0""";Tr-J;1;1
169;"50ø27'0.0""";"133ø25'0.0""";K;2;1
170;"52ø13'0.0""";"134ø21'0.0""";K;2;1
171;"45ø39'0.0""";"134ø48'30.0""";K;2;1
172;"63ø36'0.0""";"147ø52'0.0""";J;3;3
173;"60ø57'0.0""";"153ø55'0.0""";K;3;1
174;"59ø55'0.0""";"139ø18'0.0""";K;3;1
175;"53ø56'40.0""";"115ø42'10.0""";Tr-J;1;1
176;"53ø50'0.0""";"115ø16'40.0""";Tr-J;1;0
177;"51ø12'0.0""";"113ø12'0.0""";J;1;1
178;"50ø15'0.0""";"112ø49'0.0""";J;1;1
179;"50ø27'0.0""";"133ø28'0.0""";K;2;1
180;"69ø53'0.0""";"140ø8'0.0""";K;3;1
181;"67ø52'0.0""";"179ø21'0.0""WW";K;5;1
182;"60ø29'40.0""";"142ø1'20.0""";K;3;0
183;"51ø15'0.0""";"134ø11'0.0""";K;2;1
184;"44ø32'30.0""";"135ø42'10.0""";Pg;2;3
185;"52ø34'20.0""";"115ø15'30.0""";J;1;1
186;"50ø6'0.0""";"109ø46'0.0""";Tr;1;1
187;"69ø43'0.0""";"176ø5'0.0""";K;4;1
189;"66ø36'0.0""";"179ø3'0.0""WW";K;5;1
190;"60ø32'0.0""";"149ø43'0.0""";K;3;1
191;"51ø8'0.0""";"112ø57'0.0""";J;1;1
192;"53ø9'0.0""";"140ø58'0.0""";Pg;2;0
193;"52ø15'40.0""";"110ø15'40.0""";Tr-J;1;2
194;"45ø36'5.0""";"136ø35'50.0""";K;2;0
195;"62ø23'0.0""";"149ø17'0.0""";K;3;1
196;"60ø35'0.0""";"149ø41'0.0""";K;3;1
197;"62ø10'0.0""";"155ø13'0.0""";K;3;1
198;"47ø10'25.0""";"137ø7'40.0""";K;2;1
199;"53ø16'0.0""";"111ø59'30.0""";J;1;1
200;"50ø0'0.0""";"112ø35'0.0""";J;1;1
201;"54ø5'35.0""";"116ø21'10.0""";Tr-J;1;1
202;"51ø21'0.0""";"134ø34'0.0""";K;2;1
203;"52ø8'0.0""";"112ø40'0.0""";J;1;1
204;"49ø37'0.0""";"110ø23'0.0""";J;1;1
205;"48ø13'0.0""";"136ø30'0.0""";K;2;1
206;"47ø48'25.0""";"138ø4'25.0""";K;2;1
207;"53ø4'0.0""";"133ø15'0.0""";K;2;1
208;"44ø39'20.0""";"136ø12'5.0""";Pg;2;1
209;"59ø42'0.0""";"150ø53'0.0""";K;3;1
210;"62ø38'0.0""";"156ø4'0.0""";K;3;1
211;"49ø44'0.0""";"109ø3'0.0""";J;1;3
212;"53ø53'50.0""";"115ø37'30.0""";Tr-J;1;3
213;"52ø34'20.0""";"115ø15'30.0""";J;1;1
214;"50ø9'0.0""";"109ø55'0.0""";J;1;2
215;"44ø23'40.0""";"133ø1'20.0""";K;2;1
216;"61ø58'0.0""";"156ø19'0.0""";K;3;1
217;"66ø58'0.0""";"135ø48'0.0""";K;3;2
218;"51ø18'0.0""";"113ø35'0.0""";J;1;0
219;"43ø37'58.0""";"135ø12'59.0""";Pg;2;1
220;"53ø44'0.0""";"115ø17'30.0""";Tr-J;1;1
221;"62ø35'0.0""";"155ø35'0.0""";K;3;1
222;"67ø23'0.0""";"156ø33'0.0""";K;3;1
223;"50ø42'0.0""";"113ø33'0.0""";J;1;1
225;"49ø13'0.0""";"138ø0'0.0""";K;2;1
226;"63ø53'0.0""";"157ø53'0.0""";Pg;3;1
227;"47ø27'0.0""";"138ø43'0.0""";Pg;2;1
228;"51ø12'0.0""";"112ø52'0.0""";J;1;1
229;"45ø37'49.0""";"134ø46'20.0""";K;2;1
230;"53ø43'30.0""";"115ø12'30.0""";Tr-J;1;1
231;"69ø58'0.0""";"171ø38'0.0""";K;4;1
232;"67ø50'0.0""";"179ø10'0.0""WW";K;5;1
233;"50ø50'0.0""";"108ø22'0.0""";Tr-J;1;1
235;"45ø6'0.0""";"136ø45'0.0""";Pg;2;1
236;"44ø27'50.0""";"135ø13'7.0""";Pg;2;1
239;"48ø12'0.0""";"136ø30'0.0""";K;2;1
240;"52ø56'0.0""";"114ø6'30.0""";J;1;1
241;"44ø50'30.0""";"135ø3'20.0""";K;2;1
242;"44ø29'5.0""";"134ø15'7.0""";K;2;1
243;"47ø24'6.0""";"138ø6'54.0""";K;2;0
244;"45ø36'0.0""";"136ø39'30.0""";Pg;2;1
245;"61ø18'0.0""";"142ø5'0.0""";K;3;1
246;"45ø49'15.0""";"135ø38'10.0""";K;2;1
247;"43ø6'53.0""";"133ø25'18.0""";K;2;1
248;"62ø27'0.0""";"155ø50'0.0""";K;3;1
249;"50ø19'0.0""";"112ø48'0.0""";J;1;1
251;"62ø36'0.0""";"155ø53'0.0""";K;3;1
252;"53ø31'30.0""";"118ø49'40.0""";J;1;1
253;"53ø44'20.0""";"115ø23'10.0""";Tr-J;1;1
254;"46ø37'10.0""";"138ø14'55.0""";Pg;2;1
255;"54ø0'30.0""";"117ø48'40.0""";J;1;0
257;"50ø32'0.0""";"111ø11'0.0""";J;1;1
258;"62ø27'0.0""";"155ø58'0.0""";K;3;1
259;"61ø50'0.0""";"156ø29'0.0""";K;3;1
260;"51ø43'0.0""";"113ø12'0.0""";Tr-J;1;1
261;"53ø54'50.0""";"115ø33'0.0""";Tr-J;1;1
263;"61ø22'0.0""";"151ø50'0.0""";K;3;1
265;"61ø8'0.0""";"151ø4'0.0""";K;3;1
266;"69ø44'0.0""";"171ø55'0.0""";K;4;1
267;"49ø31'0.0""";"110ø6'0.0""";J;1;0
269;"45ø44'30.0""";"134ø46'36.0""";K;2;1
270;"44ø52'7.0""";"136ø9'50.0""";Pg;2;1
271;"44ø31'8.0""";"134ø12'58.0""";K;2;0
272;"50ø2'0.0""";"110ø55'0.0""";J;1;0
273;"69ø25'0.0""";"176ø40'0.0""";K;4;1
275;"62ø17'0.0""";"155ø30'0.0""";K;3;1
276;"59ø55'0.0""";"144ø5'0.0""";K;3;1
278;"51ø8'0.0""";"113ø34'0.0""";J;1;1
279;"65ø45'0.0""";"141ø5'0.0""";K;3;1
280;"49ø19'0.0""";"139ø13'0.0""";Pg;2;1
281;"66ø26'0.0""";"175ø21'0.0""WW";K;5;1
282;"53ø55'20.0""";"115ø42'30.0""";Tr-J;1;1
283;"52ø58'0.0""";"112ø42'40.0""";Tr;1;1
284;"49ø25'0.0""";"139ø17'0.0""";Pg;2;1
285;"53ø40'0.0""";"118ø37'0.0""";J;1;1
286;"51ø9'0.0""";"133ø57'0.0""";K;2;1
287;"67ø41'0.0""";"139ø49'0.0""";K;3;1
288;"51ø45'30.0""";"107ø35'0.0""";Tr;1;1
289;"47ø14'0.0""";"137ø53'35.0""";K;2;1
290;"54ø22'30.0""";"116ø59'35.0""";Tr-J;1;1
291;"51ø17'0.0""";"108ø30'0.0""";J;1;1
292;"49ø16'0.0""";"139ø9'0.0""";Pg;2;1
293;"61ø8'0.0""";"151ø3'0.0""";K;3;1
294;"50ø37'0.0""";"113ø43'0.0""";J;1;1
295;"69ø46'0.0""";"142ø12'0.0""";K;3;1
296;"66ø1'0.0""";"142ø7'0.0""";K;3;1
297;"45ø31'42.0""";"134ø41'0.0""";K;2;1
298;"61ø18'0.0""";"149ø10'0.0""";K;3;1
299;"44ø27'0.0""";"134ø20'29.0""";K;2;1
300;"53ø41'50.0""";"115ø6'10.0""";Tr-J;1;1
301;"62ø3'0.0""";"141ø2'0.0""";K;3;1
302;"68ø3'0.0""";"179ø30'0.0""WW";K;5;1
303;"51ø38'40.0""";"110ø19'20.0""";J;1;0
304;"62ø41'0.0""";"155ø55'0.0""";K;3;0
305;"62ø22'0.0""";"139ø53'0.0""";K;3;0
308;"62ø2'0.0""";"155ø15'0.0""";K;3;1
309;"66ø21'0.0""";"174ø52'0.0""WW";K;5;1
310;"62ø10'0.0""";"155ø13'0.0""";K;3;0
312;"60ø39'0.0""";"149ø30'0.0""";K;3;1
313;"51ø26'20.0""";"108ø44'30.0""";Tr-J;1;1
314;"53ø49'0.0""";"140ø1'0.0""";Pg;2;1
315;"61ø55'0.0""";"139ø25'0.0""";K;3;1
316;"53ø57'0.0""";"115ø42'0.0""";Tr-J;1;1
317;"51ø13'50.0""";"107ø34'0.0""";Tr;1;1
318;"60ø38'0.0""";"149ø30'0.0""";K;3;1
319;"69ø43'0.0""";"141ø41'0.0""";K;3;1
320;"52ø6'50.0""";"115ø58'30.0""";J;1;1
321;"52ø6'50.0""";"115ø58'30.0""";J;1;1
322;"60ø29'45.0""";"142ø5'20.0""";K;3;1
323;"63ø58'0.0""";"163ø28'0.0""";K;4;1
324;"51ø7'0.0""";"113ø15'0.0""";J;1;1
325;"53ø50'10.0""";"115ø18'10.0""";Tr-J;1;1
326;"61ø1'0.0""";"150ø5'0.0""";K;3;1
327;"54ø49'15.0""";"117ø45'20.0""";J;1;1
328;"54ø12'10.0""";"119ø24'0.0""";Tr;1;1
329;"53ø56'0.0""";"115ø39'10.0""";Tr;1;1
330;"67ø18'30.0""";"156ø52'0.0""";K;3;2
331;"61ø42'0.0""";"165ø1'0.0""";K;4;1
332;"70ø10'0.0""";"140ø39'0.0""";K;3;1
333;"53ø53'40.0""";"115ø37'10.0""";Tr-J;1;1
334;"53ø27'0.0""";"118ø51'30.0""";Tr-J;1;1
335;"44ø47'0.0""";"133ø0'0.0""";K;2;1
336;"64ø52'0.0""";"175ø31'0.0""WW";K;5;1
338;"67ø56'0.0""";"178ø5'0.0""";K;4;2
339;"69ø58'0.0""";"140ø41'0.0""";K;3;1
340;"50ø15'0.0""";"110ø5'0.0""";J;1;1
341;"63ø37'0.0""";"147ø53'0.0""";J;3;1
342;"44ø26'55.0""";"134ø20'2.0""";Pg;2;0
344;"53ø15'20.0""";"111ø56'45.0""";Tr;1;0
345;"69ø18'0.0""";"143ø5'0.0""";K;3;1
346;"53ø23'5.0""";"116ø58'40.0""";J;1;1
347;"51ø33'0.0""";"135ø38'0.0""";K;2;1
348;"53ø43'50.0""";"115ø18'50.0""";Tr-J;1;1
349;"53ø55'30.0""";"115ø42'30.0""";Tr-J;1;1
350;"61ø18'0.0""";"149ø10'0.0""";K;3;1
352;"69ø46'0.0""";"171ø38'0.0""";K;4;1
354;"44ø29'10.0""";"136ø6'40.0""";Pg;2;0
355;"62ø37'0.0""";"155ø40'0.0""";K;3;1
356;"61ø43'0.0""";"150ø30'0.0""";K;3;1
357;"53ø54'50.0""";"115ø33'0.0""";Tr-J;1;1
358;"52ø11'40.0""";"110ø21'40.0""";Tr-J;1;1
359;"66ø17'0.0""";"139ø47'0.0""";K;3;1
360;"51ø42'0.0""";"113ø12'0.0""";Tr-J;1;1
361;"69ø3'0.0""";"174ø10'0.0""";Mz;4;1
362;"52ø30'0.0""";"110ø23'30.0""";Tr-J;1;1
363;"51ø27'0.0""";"140ø26'0.0""";Pg;2;1
364;"51ø28'0.0""";"113ø22'0.0""";J;1;3
365;"53ø53'25.0""";"115ø34'20.0""";Tr-J;1;1
366;"50ø56'0.0""";"113ø18'0.0""";J;1;1
368;"65ø28'0.0""";"161ø16'0.0""";K;4;1
369;"49ø3'0.0""";"139ø2'0.0""";Pg;2;1
370;"53ø47'20.0""";"119ø35'54.0""";K;1;1
371;"69ø2'0.0""";"174ø7'0.0""";K;4;1
372;"69ø56'0.0""";"171ø38'0.0""";K;4;1
373;"65ø53'0.0""";"176ø50'0.0""WW";K;5;1
374;"61ø9'0.0""";"151ø3'0.0""";K;3;1
375;"53ø18'0.0""";"112ø51'0.0""";Tr;1;1
376;"63ø14'0.0""";"152ø11'0.0""";J;3;1
377;"67ø59'18.0""";"177ø28'30.0""";K;4;1
379;"53ø55'30.0""";"115ø42'30.0""";Tr-J;1;1
380;"52ø26'0.0""";"115ø29'0.0""";J;1;1
381;"51ø40'0.0""";"113ø18'0.0""";Tr-J;1;0
382;"59ø51'0.0""";"144ø10'0.0""";Pg;3;1
383;"68ø2'0.0""";"178ø42'0.0""WW";K;5;3
384;"51ø43'0.0""";"108ø2'0.0""";Tr-J;1;1
385;"61ø19'0.0""";"149ø11'0.0""";K;3;1
386;"62ø3'0.0""";"152ø55'0.0""";K;3;1
387;"45ø29'0.0""";"137ø3'0.0""";K;2;1
388;"62ø10'0.0""";"152ø5'0.0""";K;3;1
389;"52ø40'45.0""";"110ø57'15.0""";Tr;1;1
390;"69ø56'0.0""";"141ø25'0.0""";K;3;1
391;"61ø22'0.0""";"146ø12'0.0""";K;3;0
392;"64ø17'0.0""";"172ø40'0.0""";K;4;1
393;"51ø28'20.0""";"108ø40'0.0""";Tr-J;1;1
394;"53ø55'40.0""";"115ø42'50.0""";Tr-J;1;1
395;"61ø18'0.0""";"149ø12'0.0""";K;3;1
396;"53ø55'40.0""";"115ø32'30.0""";Tr-J;1;1
397;"62ø42'0.0""";"155ø42'0.0""";K;3;1
399;"45ø55'0.0""";"135ø30'0.0""";K;2;1
400;"69ø33'0.0""";"149ø22'0.0""";K;3;1
401;"61ø18'0.0""";"149ø10'0.0""";K;3;1
402;"52ø29'0.0""";"139ø50'0.0""";K;2;1
403;"47ø29'40.0""";"138ø53'4.0""";K;2;1
405;"50ø13'0.0""";"110ø6'0.0""";J;1;1
406;"52ø58'0.0""";"112ø42'40.0""";Tr;1;0
407;"69ø49'0.0""";"142ø14'0.0""";K;3;0
408;"52ø25'10.0""";"116ø25'27.0""";J;1;1
409;"45ø40'10.0""";"134ø46'45.0""";K;2;1
410;"63ø54'0.0""";"146ø51'0.0""";J;3;1
411;"44ø36'20.0""";"135ø33'30.0""";Pg;2;0
412;"43ø38'51.0""";"133ø54'44.0""";K;2;2
413;"50ø41'0.0""";"113ø40'0.0""";J;1;0
414;"52ø51'20.0""";"117ø17'20.0""";J;1;1
416;"67ø4'0.0""";"158ø25'0.0""";K;3;1
417;"50ø0'0.0""";"111ø30'0.0""";J;1;0
418;"45ø51'29.0""";"134ø30'0.0""";K;2;1
419;"53ø54'50.0""";"115ø34'30.0""";Tr-J;1;1
420;"61ø21'0.0""";"148ø18'0.0""";K;3;1
421;"50ø12'0.0""";"110ø6'0.0""";J;1;1
422;"53ø56'10.0""";"115ø43'0.0""";Tr-J;1;2
423;"62ø11'0.0""";"139ø53'0.0""";K;3;1
424;"47ø13'40.0""";"137ø52'40.0""";K;2;1
425;"47ø0'8.0""";"137ø13'45.0""";K;2;1
426;"51ø4'0.0""";"113ø3'0.0""";J;1;1
427;"65ø34'24.0""";"179ø51'0.0""";K;4;1
428;"68ø8'0.0""";"136ø27'0.0""";K;3;0
429;"62ø5'0.0""";"164ø12'0.0""";K;4;1
430;"53ø50'30.0""";"117ø38'20.0""";J;1;1
431;"53ø30'50.0""";"116ø48'20.0""";J;1;1
432;"59ø52'0.0""";"139ø9'0.0""";K;3;1
433;"62ø11'0.0""";"139ø53'0.0""";K;3;1
434;"51ø40'0.0""";"113ø16'0.0""";Tr-J;1;1
435;"49ø37'42.0""";"107ø33'18.0""";Tr-J;1;1
436;"50ø11'30.0""";"107ø25'20.0""";Tr;1;1
437;"43ø56'0.0""";"135ø25'0.0""";K;2;1
438;"51ø30'0.0""";"113ø21'0.0""";J;1;1
439;"53ø14'30.0""";"111ø57'50.0""";Tr;1;1
440;"66ø16'0.0""";"139ø47'0.0""";K;3;1
441;"62ø20'0.0""";"148ø1'0.0""";J;3;1
442;"53ø49'0.0""";"140ø1'0.0""";Pg;2;1
443;"52ø56'40.0""";"114ø5'0.0""";J;1;1
444;"51ø24'0.0""";"113ø20'0.0""";J;1;1
445;"62ø37'0.0""";"155ø38'0.0""";K;3;1
446;"69ø48'0.0""";"171ø29'0.0""";K;4;1
447;"52ø47'0.0""";"110ø13'30.0""";Tr-J;1;1
448;"63ø4'0.0""";"139ø11'0.0""";K;3;1
449;"63ø2'0.0""";"155ø21'0.0""";K;3;1
451;"61ø21'0.0""";"149ø13'0.0""";K;3;1
452;"44ø50'0.0""";"136ø0'0.0""";K;2;1
453;"69ø16'0.0""";"171ø25'0.0""";K;4;0
454;"61ø18'0.0""";"149ø20'0.0""";K;3;1
455;"51ø28'20.0""";"108ø40'0.0""";Tr-J;1;1
456;"51ø17'0.0""";"112ø7'0.0""";J;1;1
457;"61ø7'0.0""";"148ø30'0.0""";K;3;1
458;"53ø57'0.0""";"115ø42'0.0""";Tr-J;1;1
460;"52ø10'10.0""";"110ø22'30.0""";Tr-J;1;0
461;"54ø36'0.0""";"133ø28'0.0""";K;2;0
462;"64ø57'0.0""";"140ø7'0.0""";K;3;1
463;"53ø32'0.0""";"113ø12'0.0""";Tr;1;1
464;"47ø22'42.0""";"138ø6'6.0""";K;2;1
465;"52ø55'30.0""";"114ø2'10.0""";Tr;1;1
466;"53ø19'35.0""";"111ø54'40.0""";Tr;1;1
467;"54ø20'25.0""";"116ø58'0.0""";Mz;1;1
468;"44ø49'20.0""";"136ø22'7.0""";K;2;1
469;"43ø51'50.0""";"134ø14'15.0""";K;2;1
470;"53ø41'40.0""";"113ø11'30.0""";Tr;1;0
471;"45ø17'0.0""";"133ø51'0.0""";K;2;0
473;"66ø48'0.0""";"157ø47'0.0""";K;3;1
474;"47ø14'35.0""";"137ø49'45.0""";K;2;1
475;"61ø1'0.0""";"150ø5'0.0""";K;3;1
477;"53ø54'40.0""";"118ø20'0.0""";K;1;1
478;"51ø9'0.0""";"112ø55'0.0""";J;1;1
479;"53ø50'0.0""";"115ø16'40.0""";Tr-J;1;1
480;"50ø17'0.0""";"108ø28'0.0""";J;1;0
481;"51ø33'0.0""";"110ø4'0.0""";J;1;1
482;"61ø50'0.0""";"146ø37'0.0""";K;3;1
483;"51ø39'0.0""";"134ø2'0.0""";K;2;1
484;"49ø38'0.0""";"111ø3'0.0""";J;1;1
485;"47ø27'48.0""";"138ø23'24.0""";Pg;2;1
486;"69ø54'0.0""";"139ø45'0.0""";K;3;1
488;"62ø17'0.0""";"152ø6'0.0""";K;3;1
490;"46ø11'30.0""";"135ø52'0.0""";K;2;1
491;"52ø54'0.0""";"117ø23'0.0""";Tr;1;1
492;"53ø39'20.0""";"115ø47'10.0""";Tr-J;1;1
493;"54ø5'5.0""";"116ø20'30.0""";Tr-J;1;1
494;"68ø1'0.0""";"136ø37'0.0""";K;3;1
495;"66ø23'0.0""";"171ø10'0.0""WW";K;5;1
496;"60ø21'0.0""";"150ø50'0.0""";K;3;0
498;"61ø50'0.0""";"156ø28'0.0""";K;3;0
499;"61ø48'0.0""";"150ø30'0.0""";J;3;1
500;"60ø50'0.0""";"152ø48'0.0""";K;3;1
